Id,Label,timeset,node,node_type,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Treshold_01
denisohora,denisohora,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.rte.ie,www.rte.ie,,Target,Web_Domain,3,0,3,6,0,6,0,0,0,0,0
DenitzaToteva,DenitzaToteva,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Dennisbours,Dennisbours,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DennyPG67,DennyPG67,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DennyTaylorYes,DennyTaylorYes,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.dennytaylor.com,www.dennytaylor.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Dentons,Dentons,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.dentons.com,www.dentons.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DePaul_MPH,DePaul_MPH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DerekAllerton,DerekAllerton,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
derekdob,derekdob,,Source,Twitter,0,7,7,0,11,11,1,1,1,0,0
freebeacon.com,freebeacon.com,,Target,Web_Domain,4,0,4,7,0,7,0,0,0,0,0
thewashingtonstandard.com,thewashingtonstandard.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
www.dailywire.com,www.dailywire.com,,Target,Web_Domain,7,0,7,8,0,8,0,0,0,0,0
www.theamericanmirror.com,www.theamericanmirror.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
derinamania,derinamania,,Source,Twitter,0,4,4,0,5,5,1,1,1,0,0
derrickgakuu,derrickgakuu,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DescartesUWing,DescartesUWing,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DesertRat842,DesertRat842,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DeSmogBlog,DeSmogBlog,,Source,Twitter,0,3,3,0,6,6,1,1,1,0,0
tylerprize.org,tylerprize.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DesotoChildrens,DesotoChildrens,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
destroy_time,destroy_time,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DetroitGreenMap,DetroitGreenMap,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
deturk13,deturk13,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dev_discourse,dev_discourse,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
developmatrix,developmatrix,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
DevicEarth,DevicEarth,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
amp.ibtimes.co.in,amp.ibtimes.co.in,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DevilDog4Trump,DevilDog4Trump,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
republicans-energycommerce.house.gov,republicans-energycommerce.house.gov,,Target,Web_Domain,3,0,3,7,0,7,0,0,0,0,0
DeviousPrez,DeviousPrez,,Source,Twitter,0,4,4,0,9,9,1,1,1,0,0
www.hcn.org,www.hcn.org,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
devoncatt,devoncatt,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
DevonPage5,DevonPage5,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
devpolicy,devpolicy,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dezignerchat,dezignerchat,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Dfalko918,Dfalko918,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.huffingtonpost.ca,www.huffingtonpost.ca,,Target,Web_Domain,7,0,7,10,0,10,0,0,0,0,0
dfenton,dfenton,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dfrodl,dfrodl,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dgardner,dgardner,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dgingiss,dgingiss,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DGottesfeld,DGottesfeld,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dgslack,dgslack,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DhakaTribune,DhakaTribune,,Source,Twitter,0,1,1,0,9,9,1,1,1,0,0
DhanrajNathwani,DhanrajNathwani,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DHobsonMyers,DHobsonMyers,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dhofstetter_x,dhofstetter_x,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DhuyvetterPol,DhuyvetterPol,,Source,Twitter,0,4,4,0,6,6,1,1,1,0,0
www.jacobinmag.com,www.jacobinmag.com,,Target,Web_Domain,3,0,3,4,0,4,0,0,0,0,0
DiabeticCyborgg,DiabeticCyborgg,,Source,Twitter,0,2,2,0,11,11,1,1,1,0,0
Diako_Nkt,Diako_Nkt,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Diametrictech,Diametrictech,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
diamond_cure,diamond_cure,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
diamondrn,diamondrn,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
finance.townhall.com,finance.townhall.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
dianagil81,dianagil81,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DianaKPineda,DianaKPineda,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
DianaSpain,DianaSpain,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
my.lwv.org,my.lwv.org,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
DianaStevan,DianaStevan,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Diane_Banks,Diane_Banks,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dianefrancis1,dianefrancis1,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dianepacukMS,dianepacukMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DianeShears,DianeShears,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dianexgutierrez,dianexgutierrez,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dicapriofdn,dicapriofdn,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
diefendorff,diefendorff,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DieterichMike,DieterichMike,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dieterwillinger,dieterwillinger,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DigEnviroNews,DigEnviroNews,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
digitalarati,digitalarati,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
digitalfarhi,digitalfarhi,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DigitalGlobe,DigitalGlobe,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
digitaljournal,digitaljournal,,Source,Twitter,0,1,1,0,8,8,1,1,1,0,0
DigitalMirko,DigitalMirko,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DignitasIntl,DignitasIntl,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
DIGoodall,DIGoodall,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DIKEOSAbogados,DIKEOSAbogados,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DileuTlodi,DileuTlodi,,Source,Twitter,0,2,2,0,12,12,1,1,1,0,0
www.christianaid.org.uk,www.christianaid.org.uk,,Target,Web_Domain,2,0,2,11,0,11,0,0,0,0,0
dimitrilascaris,dimitrilascaris,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
therealnews.com,therealnews.com,,Target,Web_Domain,3,0,3,8,0,8,0,0,0,0,0
dinahcreates,dinahcreates,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dinamedland,dinamedland,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
diplocourier,diplocourier,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
unfoundation.org,unfoundation.org,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DirkWagenerUN,DirkWagenerUN,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
disafrica,disafrica,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
disaster_lawyer,disaster_lawyer,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DisasterawareE,DisasterawareE,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dispatcheseuro,dispatcheseuro,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dispotech,dispotech,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
disruptordavies,disruptordavies,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ditjenppiklhk,ditjenppiklhk,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DivaVinophile,DivaVinophile,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DivestCarleton,DivestCarleton,,Source,Twitter,0,3,3,0,6,6,1,1,1,0,0
www.businessinsider.com.au,www.businessinsider.com.au,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
divestislington,divestislington,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DJacobsMSPWM,DJacobsMSPWM,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
djayjnr,djayjnr,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
djbuckley_,djbuckley_,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
djchamberlin,djchamberlin,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.beckershospitalreview.com,www.beckershospitalreview.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DjCowboy64,DjCowboy64,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DJIMB3RRY,DJIMB3RRY,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
djjohne30,djjohne30,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
climatechange.earthscienceconferences.com,climatechange.earthscienceconferences.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
djknuckey,djknuckey,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
djmer1,djmer1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DJShearwater,DJShearwater,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DKaimowitz,DKaimowitz,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
DKZirrettaMS,DKZirrettaMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dlbessette,dlbessette,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
www.tandfonline.com,www.tandfonline.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
dlerda,dlerda,,Source,Twitter,0,2,2,0,5,5,1,1,1,0,0
news.mongabay.com,news.mongabay.com,,Target,Web_Domain,4,0,4,6,0,6,0,0,0,0,0
dlibbert,dlibbert,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DLParkerartist,DLParkerartist,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dlrcc,dlrcc,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.dlrcoco.ie,www.dlrcoco.ie,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
dmac5dmark2,dmac5dmark2,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dmacthomais,dmacthomais,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DMarsdenBallard,DMarsdenBallard,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
DMartins001,DMartins001,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DMediaguy,DMediaguy,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DmicMedia,DmicMedia,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.apnews.com,www.apnews.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
dmitchellYOW,dmitchellYOW,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dmjames_,dmjames_,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dmlevitt,dmlevitt,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
dmp108,dmp108,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DMRbiz,DMRbiz,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
rssfeeds.desmoinesregister.com,rssfeeds.desmoinesregister.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
dmsouthasia,dmsouthasia,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
marginalrevolution.com,marginalrevolution.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
dnewellmclane,dnewellmclane,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DNewtMSPWM,DNewtMSPWM,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DobieHouson,DobieHouson,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
greenadventurestravel.com,greenadventurestravel.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
Doc_MRock,Doc_MRock,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
docleslie,docleslie,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
docrussjackson,docrussjackson,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DocsEnvAus,DocsEnvAus,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
notimeforgames.nationbuilder.com,notimeforgames.nationbuilder.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
doctormark2,doctormark2,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
doennsassgf,doennsassgf,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.llnl.gov,www.llnl.gov,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DoersNGO,DoersNGO,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
doesylvan,doesylvan,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DolphinSeeker30,DolphinSeeker30,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
DominickAlbano3,DominickAlbano3,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
domitilleLou,domitilleLou,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DonaldMacDona18,DonaldMacDona18,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.ipe.com,www.ipe.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
donaldrallis,donaldrallis,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
DonCarlitos,DonCarlitos,,Source,Twitter,0,3,3,0,3,3,1,1,1,0,0
futuretimeline.forum,futuretimeline.forum,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
www.futuretimeline.net,www.futuretimeline.net,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
DonLDay,DonLDay,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
boisedev.com,boisedev.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
donmackeen,donmackeen,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Donna_Chan,Donna_Chan,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
donna_cooney1,donna_cooney1,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
donna_dishman,donna_dishman,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DonWurkin,DonWurkin,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DonZabudskyMS,DonZabudskyMS,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
doowahtn,doowahtn,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DorotheaBaur,DorotheaBaur,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dorotheakleine,dorotheakleine,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dossantosgrpMS,dossantosgrpMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DoubleSpeakInDC,DoubleSpeakInDC,,Source,Twitter,0,3,3,0,3,3,1,1,1,0,0
naturalnews.com,naturalnews.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
www.naturalnews.com,www.naturalnews.com,,Target,Web_Domain,3,0,3,4,0,4,0,0,0,0,0
doug_schuler,doug_schuler,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
criticaledges.com,criticaledges.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DougAlder,DougAlder,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DougFerguson3,DougFerguson3,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DouglasJSheff,DouglasJSheff,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.sheffieldtelegraph.co.uk,www.sheffieldtelegraph.co.uk,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DouglasTodd,DouglasTodd,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
insightswest.com,insightswest.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DowEnergyWater,DowEnergyWater,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.popularmechanics.com,www.popularmechanics.com,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
down2earthindia,down2earthindia,,Source,Twitter,0,2,2,0,22,22,1,1,1,0,0
csestore.cse.org.in,csestore.cse.org.in,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DownloadNow,DownloadNow,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
download.cnet.com,download.cnet.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
downtoearth_pod,downtoearth_pod,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
Downtonandali,Downtonandali,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dpa_salesteam,dpa_salesteam,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
embed.presseportal.de,embed.presseportal.de,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
dpeiser,dpeiser,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DPK_News,DPK_News,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dpksmith,dpksmith,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dpu_ucl,dpu_ucl,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.mixcloud.com,www.mixcloud.com,,Target,Web_Domain,2,0,2,3,0,3,0,0,0,0,0
Dr_Alex_Crimi,Dr_Alex_Crimi,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Dr_LCorredor,Dr_LCorredor,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Dr_RJByrne,Dr_RJByrne,,Source,Twitter,0,2,2,0,5,5,1,1,1,0,0
DrAdrianParr,DrAdrianParr,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
draimeemartinez,draimeemartinez,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DRajesh_U4PH,DRajesh_U4PH,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrAlanGreene,DrAlanGreene,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
publications.parliament.uk,publications.parliament.uk,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
DrAlanMarshall,DrAlanMarshall,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
dramitjain,dramitjain,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
m.hindustantimes.com,m.hindustantimes.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
drantbradley,drantbradley,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
drasatrust,drasatrust,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrAuroraElmore,DrAuroraElmore,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.nationalgeographic.org,www.nationalgeographic.org,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
Drbeardbunsen,Drbeardbunsen,,Source,Twitter,0,4,4,0,4,4,1,1,1,0,0
www.extremetech.com,www.extremetech.com,,Target,Web_Domain,4,0,4,4,0,4,0,0,0,0,0
DrBronner,DrBronner,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrCPettingerRD,DrCPettingerRD,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrDeepal1,DrDeepal1,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrDuly,DrDuly,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
Dreamscapeaudio,Dreamscapeaudio,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DreamsUnderfoot,DreamsUnderfoot,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
Dreamtraveler,Dreamtraveler,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrFrancoisChung,DrFrancoisChung,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrGeorgeFerns,DrGeorgeFerns,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
DrGosine,DrGosine,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dripsandcastle,dripsandcastle,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DritanTopuzi,DritanTopuzi,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrJacobsRad,DrJacobsRad,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.nationalnewswatch.com,www.nationalnewswatch.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DrJennWarren,DrJennWarren,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrJNalau,DrJNalau,,Source,Twitter,0,2,2,0,3,3,1,1,1,0,0
DrJPriceTrustee,DrJPriceTrustee,,Source,Twitter,0,2,2,0,5,5,1,1,1,0,0
drjriggs,drjriggs,,Source,Twitter,0,8,8,0,13,13,1,1,1,0,0
DrJudyStone,DrJudyStone,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DrKbythebay,DrKbythebay,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
kristencheriweiss.com,kristencheriweiss.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
drkdhoffman,drkdhoffman,,Source,Twitter,0,1,1,0,3,3,1,1,1,0,0
medivizor.com,medivizor.com,,Target,Web_Domain,1,0,1,3,0,3,0,0,0,0,0
DrKerryane,DrKerryane,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrKlintPeebles,DrKlintPeebles,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
drlami_,drlami_,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
drlaurie,drlaurie,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
www.psychotherapynetworker.org,www.psychotherapynetworker.org,,Target,Web_Domain,1,0,1,4,0,4,0,0,0,0,0
DrLucBernier,DrLucBernier,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DRMeyer1,DRMeyer1,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.opb.org,www.opb.org,,Target,Web_Domain,5,0,5,9,0,9,0,0,0,0,0
DrMiguelPerales,DrMiguelPerales,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrMohsinAbbas,DrMohsinAbbas,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.news18.com,www.news18.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
DrNausheenPTI,DrNausheenPTI,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
blog.siasat.pk,blog.siasat.pk,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
drobertsonIT,drobertsonIT,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
mancunion.com,mancunion.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
Dronetek,Dronetek,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
droolindog,droolindog,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrPatridge,DrPatridge,,Source,Twitter,0,2,2,0,2,2,1,1,1,0,0
DrPhilManning,DrPhilManning,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrPresage,DrPresage,,Source,Twitter,0,7,7,0,10,10,1,1,1,0,0
DrRpke,DrRpke,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DrSamzs,DrSamzs,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
www.northcoastnews.com,www.northcoastnews.com,,Target,Web_Domain,2,0,2,4,0,4,0,0,0,0,0
drspdavisjr,drspdavisjr,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
www.chron.com,www.chron.com,,Target,Web_Domain,2,0,2,3,0,3,0,0,0,0,0
DrTristanMcLean,DrTristanMcLean,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.sshrc-crsh.gc.ca,www.sshrc-crsh.gc.ca,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
DrTroyCoyle,DrTroyCoyle,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DruCrawley,DruCrawley,,Source,Twitter,0,6,6,0,11,11,1,1,1,0,0
bgr.com,bgr.com,,Target,Web_Domain,1,0,1,2,0,2,0,0,0,0,0
www.wsj.com,www.wsj.com,,Target,Web_Domain,5,0,5,8,0,8,0,0,0,0,0
DrWillFowlds,DrWillFowlds,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
drzubcic,drzubcic,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dsaccardi,dsaccardi,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DSchaubacher,DSchaubacher,,Source,Twitter,0,1,1,0,4,4,1,1,1,0,0
dsfrankelMS,dsfrankelMS,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dsteketee97,dsteketee97,,Source,Twitter,0,2,2,0,4,4,1,1,1,0,0
dStephenB,dStephenB,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DTagg64,DTagg64,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dtdchange,dtdchange,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
dtks888,dtks888,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DTM1993,DTM1993,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
www.theindianalawyer.com,www.theindianalawyer.com,,Target,Web_Domain,1,0,1,1,0,1,0,0,0,0,0
dtnorth,dtnorth,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dtpilot,dtpilot,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
DTW_Education,DTW_Education,,Source,Twitter,0,3,3,0,5,5,1,1,1,0,0
dtwyman,dtwyman,,Source,Twitter,0,1,1,0,2,2,1,1,1,0,0
dublock75,dublock75,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
ukscn.org,ukscn.org,,Target,Web_Domain,2,0,2,2,0,2,0,0,0,0,0
DucayneAU,DucayneAU,,Source,Twitter,0,1,1,0,1,1,1,1,1,0,0
DuchessFrida,DuchessFrida,,Source,Twitter,0,3,3,0,4,4,1,1,1,0,0
